id,tag,profile,province,contribution,location,withdrawal,market,savings_rate,oas_defer,cpp_start,split_frac,spending_curve,seed,tw_gross,tw_after_tax,tw_pv,lifetime_tax,lifetime_benefits
18999,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,15,27343975.08,22199692.47,4773218.04,6427160.4399999995,65248.42
19000,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,16,73992859.04,61139177.23,13145705.7,9006692.599999998,65248.42
19001,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,17,6038021.2,4991242.03,1073180.93,2175819.419999999,95263.50999999998
19002,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,18,3032394.1,2557530.07,549901.7,2077608.0899999999,99689.66
19003,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,19,28288259.52,22970970.05,4939052.6,5659868.89,65248.42
19004,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,20,66324547.78,54587387.4,11736987.02,17326478.439999998,65248.42
19005,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,21,244924356.56,199858936.4,42972229.57,28106860.119999997,65248.42
19006,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,22,139171374.76,113773632.62,24462787.34,21969073.929999996,65248.42
19007,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,23,37209721.81,30424251.1,6541603.42,6928953.6099999985,65248.42
19008,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,24,14620997.86,12092360.31,2600012.25,3248663.4999999995,65248.42
19009,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,25,15915142.89,13021107.88,2799704.87,3807277.7799999993,65248.42
19010,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,26,22593509.29,18404344.88,3957169.73,4872225.999999998,65248.42
19011,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,27,38634530.13,31288164.96,6727355.96,9101790.809999999,65248.42
19012,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,28,283193393.95,231756461.22,49830605.7,31477256.479999997,65248.42
19013,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,29,35430812.55,28797799.54,6191895.52,6058354.399999999,65248.42
19014,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,30,53134696.19,43251752.57,9299680.44,11124653.85,65248.42
19015,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,31,111952459.29,91472553.6,19667769.9,17597104.95,65248.42
19016,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,32,60622179.67,49319220.08,10604263.62,13228185.610000003,65248.42
19017,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,33,110967813.15,91006844.64,19567636.51,19999556.65,65248.42
19018,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,34,107981978.52,87498507.97,18813299.22,18353224.669999998,65248.42
19019,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,35,105209659.27,85103343.11,18298308.11,12266400.929999998,65248.42
19020,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,36,5337081.91,4433365.98,953230.43,1947235.769999999,128422.3
19021,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,37,147732483.76,121510817.75,26126381.19,20216177.919999998,65248.42
19022,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,38,38801636.37,31056267.78,6677495.1,8908996.71,65248.42
19023,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,39,19499759.79,16085790.71,3458650.9,3860293.389999999,65248.42
19024,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,40,11862772.2,9698043.47,2085203.48,3013016.6799999992,65248.42
19025,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,41,16889132.71,13895603.59,2987732.64,3615300.95,66037.79
19026,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,42,57434334.15,47069901.78,10120631.39,11845615.129999999,65248.42
19027,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,43,9886662.28,8141507.41,1750528.31,2322109.119999999,85687.09
19028,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,44,54149888.33,43573710.5,9368905.51,9597576.66,65248.42
19029,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,45,355643870.67,287598845.75,61837433.17,53761055.559999995,65248.42
19030,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,46,22534600.29,18417330.31,3959961.76,4313823.569999999,65248.42
19031,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,47,78485847.77,64332655.45,13832344.4,14194582.080000002,65248.42
19032,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,48,10520685.81,8829135.14,1898377.07,1990842.8099999991,159964.5
19033,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,49,86476487.17,71075037.13,15282042.76,13121314.709999997,65248.42
19034,mc,mid_career,AB,tfsa_heavy,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,50,63561168.75,51579774.36,11090311.72,12356702.74,65248.42
19035,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,1,40027764.68,32950425.48,7084763.25,9485157.28,65248.42
19036,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,2,9363100.8,7786916.04,1674286.62,3743870.979999999,65248.42
19037,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,3,158517890.81,130331559.85,28022953.64,14418482.429999998,65248.42
19038,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,4,38041654.37,31282600.87,6726159.61,6803862.339999998,65248.42
19039,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,5,111855127.07,92075351.27,19797379.11,15793757.440000001,65248.42
19040,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,6,746312551.68,602447927.73,129534015.95,95110114.13000001,65248.42
19041,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,7,18208691.99,14717217.37,3164390.12,7827370.469999999,65248.42
19042,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,8,26042338.49,21384330.12,4597904.7,4857879.419999998,65248.42
19043,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,9,61800698.78,50472671.23,10852270.38,12402439.969999999,65248.42
19044,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,10,20244477.88,16780649.67,3608054.48,5579817.210000001,65248.42
19045,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,11,49933440.14,40728031.76,8757048.16,10980914.069999998,65248.42
19046,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,12,43061421.58,35162234.6,7560330.52,6563261.839999999,65248.42
19047,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,13,23728871.96,19439416.07,4179723.28,3862727.2499999995,65248.42
19048,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,14,18338170.62,14898666.16,3203403.93,6516358.27,65248.42
19049,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,15,27343975.08,22199692.47,4773218.04,6427160.4399999995,65248.42
19050,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,16,73992859.04,61139177.23,13145705.7,9006692.599999998,65248.42
19051,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,17,6038021.2,4991242.03,1073180.93,2175819.419999999,95263.50999999998
19052,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,18,3032394.1,2557530.07,549901.7,2077608.0899999999,99689.66
19053,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,19,28288259.52,22970970.05,4939052.6,5659868.89,65248.42
19054,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,20,66324547.78,54587387.4,11736987.02,17326478.439999998,65248.42
19055,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,21,244924356.56,199858936.4,42972229.57,28106860.119999997,65248.42
19056,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,22,139171374.76,113773632.62,24462787.34,21969073.929999996,65248.42
19057,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,23,37209721.81,30424251.1,6541603.42,6928953.6099999985,65248.42
19058,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,24,14620997.86,12092360.31,2600012.25,3248663.4999999995,65248.42
19059,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,25,15915142.89,13021107.88,2799704.87,3807277.7799999993,65248.42
19060,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,26,22593509.29,18404344.88,3957169.73,4872225.999999998,65248.42
19061,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,27,38634530.13,31288164.96,6727355.96,9101790.809999999,65248.42
19062,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,28,283193393.95,231756461.22,49830605.7,31477256.479999997,65248.42
19063,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,29,35430812.55,28797799.54,6191895.52,6058354.399999999,65248.42
19064,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,30,53134696.19,43251752.57,9299680.44,11124653.85,65248.42
19065,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,31,111952459.29,91472553.6,19667769.9,17597104.95,65248.42
19066,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,32,60622179.67,49319220.08,10604263.62,13228185.610000003,65248.42
19067,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,33,110967813.15,91006844.64,19567636.51,19999556.65,65248.42
19068,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,34,107981978.52,87498507.97,18813299.22,18353224.669999998,65248.42
19069,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,35,105209659.27,85103343.11,18298308.11,12266400.929999998,65248.42
19070,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,36,5337081.91,4433365.98,953230.43,1947235.769999999,128422.3
19071,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,37,147732483.76,121510817.75,26126381.19,20216177.919999998,65248.42
19072,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,38,38801636.37,31056267.78,6677495.1,8908996.71,65248.42
19073,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,39,19499759.79,16085790.71,3458650.9,3860293.389999999,65248.42
19074,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,40,11862772.2,9698043.47,2085203.48,3013016.6799999992,65248.42
19075,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,41,16889132.71,13895603.59,2987732.64,3615300.95,66037.79
19076,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,42,57434334.15,47069901.78,10120631.39,11845615.129999999,65248.42
19077,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,43,9886662.28,8141507.41,1750528.31,2322109.119999999,85687.09
19078,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,44,54149888.33,43573710.5,9368905.51,9597576.66,65248.42
19079,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,45,355643870.67,287598845.75,61837433.17,53761055.559999995,65248.42
19080,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,46,22534600.29,18417330.31,3959961.76,4313823.569999999,65248.42
19081,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,47,78485847.77,64332655.45,13832344.4,14194582.080000002,65248.42
19082,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,48,10520685.81,8829135.14,1898377.07,1990842.8099999991,159964.5
19083,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,49,86476487.17,71075037.13,15282042.76,13121314.709999997,65248.42
19084,mc,mid_career,AB,hybrid,growth_everywhere,nonreg_first,stochastic,0.15,0,65,0.0,flat,50,63561168.75,51579774.36,11090311.72,12356702.74,65248.42
19085,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,1,40027764.68,32950425.48,7084763.25,9485157.28,65248.42
19086,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,2,9363100.8,7786916.04,1674286.62,3743870.979999999,65248.42
19087,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,3,158517890.81,130331559.85,28022953.64,14418482.429999998,65248.42
19088,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,4,38041654.37,31282600.87,6726159.61,6803862.339999998,65248.42
19089,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,5,111855127.07,92075351.27,19797379.11,15793757.440000001,65248.42
19090,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,6,746312551.68,602447927.73,129534015.95,95110114.13000001,65248.42
19091,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,7,18208691.99,14717217.37,3164390.12,7827370.469999999,65248.42
19092,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,8,26042338.49,21384330.12,4597904.7,4857879.419999998,65248.42
19093,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,9,61800698.78,50472671.23,10852270.38,12402439.969999999,65248.42
19094,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,10,20244477.88,16780649.67,3608054.48,5579817.210000001,65248.42
19095,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,11,49933440.14,40728031.76,8757048.16,10980914.069999998,65248.42
19096,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,12,43061421.58,35162234.6,7560330.52,6563261.839999999,65248.42
19097,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,13,23728871.96,19439416.07,4179723.28,3862727.2499999995,65248.42
19098,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,14,18338170.62,14898666.16,3203403.93,6516358.27,65248.42
19099,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,15,27343975.08,22199692.47,4773218.04,6427160.4399999995,65248.42
19100,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,16,73992859.04,61139177.23,13145705.7,9006692.599999998,65248.42
19101,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,17,6038021.2,4991242.03,1073180.93,2175819.419999999,95263.50999999998
19102,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,18,3032394.1,2557530.07,549901.7,2077608.0899999999,99689.66
19103,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,19,28288259.52,22970970.05,4939052.6,5659868.89,65248.42
19104,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,20,66324547.78,54587387.4,11736987.02,17326478.439999998,65248.42
19105,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,21,244924356.56,199858936.4,42972229.57,28106860.119999997,65248.42
19106,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,22,139171374.76,113773632.62,24462787.34,21969073.929999996,65248.42
19107,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,23,37209721.81,30424251.1,6541603.42,6928953.6099999985,65248.42
19108,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,24,14620997.86,12092360.31,2600012.25,3248663.4999999995,65248.42
19109,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,25,15915142.89,13021107.88,2799704.87,3807277.7799999993,65248.42
19110,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,26,22593509.29,18404344.88,3957169.73,4872225.999999998,65248.42
19111,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,27,38634530.13,31288164.96,6727355.96,9101790.809999999,65248.42
19112,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,28,283193393.95,231756461.22,49830605.7,31477256.479999997,65248.42
19113,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,29,35430812.55,28797799.54,6191895.52,6058354.399999999,65248.42
19114,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,30,53134696.19,43251752.57,9299680.44,11124653.85,65248.42
19115,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,31,111952459.29,91472553.6,19667769.9,17597104.95,65248.42
19116,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,32,60622179.67,49319220.08,10604263.62,13228185.610000003,65248.42
19117,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,33,110967813.15,91006844.64,19567636.51,19999556.65,65248.42
19118,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,34,107981978.52,87498507.97,18813299.22,18353224.669999998,65248.42
19119,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,35,105209659.27,85103343.11,18298308.11,12266400.929999998,65248.42
19120,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,36,5337081.91,4433365.98,953230.43,1947235.769999999,128422.3
19121,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,37,147732483.76,121510817.75,26126381.19,20216177.919999998,65248.42
19122,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,38,38801636.37,31056267.78,6677495.1,8908996.71,65248.42
19123,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,39,19499759.79,16085790.71,3458650.9,3860293.389999999,65248.42
19124,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,40,11862772.2,9698043.47,2085203.48,3013016.6799999992,65248.42
19125,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,41,16889132.71,13895603.59,2987732.64,3615300.95,66037.79
19126,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,42,57434334.15,47069901.78,10120631.39,11845615.129999999,65248.42
19127,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,43,9886662.28,8141507.41,1750528.31,2322109.119999999,85687.09
19128,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,44,54149888.33,43573710.5,9368905.51,9597576.66,65248.42
19129,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,45,355643870.67,287598845.75,61837433.17,53761055.559999995,65248.42
19130,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,46,22534600.29,18417330.31,3959961.76,4313823.569999999,65248.42
19131,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,47,78485847.77,64332655.45,13832344.4,14194582.080000002,65248.42
19132,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,48,10520685.81,8829135.14,1898377.07,1990842.8099999991,159964.5
19133,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,49,86476487.17,71075037.13,15282042.76,13121314.709999997,65248.42
19134,mc,mid_career,AB,hybrid,growth_everywhere,tfsa_last,stochastic,0.15,0,65,0.0,flat,50,63561168.75,51579774.36,11090311.72,12356702.74,65248.42
19135,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,1,38980562.83,32405880.51,6967679.11,8731683.260000002,38524.42
19136,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,2,9139452.83,7670619.1,1649281.29,3581192.529999999,38524.42
19137,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,3,153918213.68,127939727.74,27508679.13,13310886.31,38524.42
19138,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,4,36937290.7,30708331.76,6602684.4,6557036.2,38524.42
19139,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,5,108555918.82,90359762.98,19428505.67,14453490.59,38524.42
19140,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,6,722621829.59,590128752.25,126885235.53,83948496.89999999,38524.42
19141,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,7,17651132.02,14427286.18,3102051.2,7420467.039999999,38524.42
19142,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,8,25385201.62,21042618.96,4524432.43,4590699.79,38524.42
19143,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,9,60155842.09,49617345.75,10668364.45,11320494.95,38524.42
19144,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,10,19674278.46,16484145.98,3544302.39,5504744.769999999,38524.42
19145,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,11,48451931.77,39957647.41,8591405.66,10302502.19,38524.42
19146,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,12,41908868.12,34562906.79,7431467.37,6122577.129999998,38524.42
19147,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,13,23202303.74,19165600.6,4120849.45,3675538.23,40841.4
19148,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,14,17840921.16,14640096.44,3147808.13,6089246.519999998,38524.42
19149,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,15,26520187.64,21771323.0,4681113.12,6201796.88,38524.42
19150,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,16,72143165.5,60177336.59,12938897.65,8303435.039999999,38524.42
19151,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,17,5908233.21,4923752.28,1058669.77,2158688.5599999996,83466.84999999999
19152,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,18,2973364.25,2526834.55,543301.77,2065677.9899999998,96778.13
19153,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,19,27622088.3,22624561.01,4864570.22,5293551.450000001,38524.42
19154,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,20,64303786.91,53536591.75,11511052.51,16347642.219999999,38524.42
19155,mc,mid_career,AB,tfsa_heavy,growth_everywhere,balanced_draw,stochastic,0.15,0,65,0.0,flat,21,237300461.62,195894511.03,42119827.37,25416696.900000002,38524.42
